ID,Car MakeID,Car ModelID,YearID,Mileage,Price,Fuel TypeID,ColorID,TransmissionID,Options/FeaturesID,ConditionID,AccidentID
16558,26,76,8,70799,25036.22,1,7,1,43,2,1
16559,27,103,9,43445,13015.01,3,3,1,655,0,1
16560,11,48,2,25905,39565.82,1,6,1,814,2,1
16561,12,99,2,8583,9810.15,3,9,1,443,0,1
16562,6,98,9,52867,8474.07,0,3,0,498,2,1
16563,10,44,7,118374,31177.12,1,1,1,0,0,1
16564,7,113,1,142508,26127.49,0,4,0,0,2,1
16565,6,41,9,15814,10670.92,1,8,0,943,0,1
16566,22,97,10,96405,28664.46,0,9,0,314,0,1
16567,14,52,4,137727,20527.70,2,0,1,786,2,1
16568,28,85,5,108144,9891.66,0,4,1,419,2,1
16569,16,111,2,76580,26669.93,1,5,1,760,1,1
16570,7,25,4,109117,25850.53,3,5,1,943,0,1
16571,25,51,4,105357,26088.00,1,7,0,786,0,1
16572,12,96,10,12238,32749.71,3,1,1,628,2,1
16573,10,78,10,129671,31666.75,2,1,0,210,2,1
16574,6,107,2,23550,48737.71,1,5,1,834,2,0
16575,22,14,0,108824,21512.48,1,4,0,498,0,1
16576,27,23,11,113502,35023.21,3,3,1,970,0,1
16577,12,99,0,104627,24696.55,2,3,1,742,1,1
16578,2,3,7,109121,33657.66,2,6,1,131,1,1
16579,9,84,12,22754,14692.79,3,7,0,158,2,1
16580,25,61,8,8556,33597.90,2,3,1,0,0,1
16581,6,69,11,75468,12348.35,0,9,1,628,2,1
16582,23,83,9,7984,32714.63,3,2,0,0,1,1
16583,7,82,4,46198,32318.46,1,9,1,137,2,1
16584,6,22,0,66332,24732.14,1,1,0,74,1,1
16585,11,48,12,149087,38801.49,2,6,1,341,2,1
16586,5,98,6,24696,37957.94,1,7,0,314,2,1
16587,6,107,4,82165,10887.14,3,0,1,299,0,1
16588,28,57,2,58989,41217.37,2,3,0,1043,0,0
16589,12,99,6,62496,7730.92,2,4,0,0,1,1
16590,1,10,0,118917,29465.18,2,1,1,471,2,1
16591,25,80,3,105272,37289.62,0,1,1,739,2,0
16592,11,87,2,128682,33476.50,1,0,1,910,0,0
16593,22,64,4,40491,4840.00,1,9,1,1080,0,1
16594,5,31,4,130778,5463.28,0,7,1,469,1,0
16595,14,101,10,125998,18007.77,3,7,0,628,2,1
16596,14,52,9,66211,17912.38,0,7,0,639,1,1
16597,6,22,4,57999,17396.81,3,6,0,628,0,1
16598,16,111,4,93700,34847.68,2,5,1,0,2,1
16599,6,107,8,52074,6575.30,0,8,0,316,2,1
16600,5,107,3,112450,39829.67,1,2,1,565,1,1
16601,13,46,8,137722,4481.76,1,5,0,681,2,1
16602,5,98,3,119891,18449.97,1,6,0,241,1,0
16603,27,92,2,30231,11031.40,3,8,0,343,2,1
16604,27,23,8,58355,13740.66,1,6,0,529,1,1
16605,9,5,11,114859,20689.21,0,8,1,314,2,1
16606,25,51,5,82022,20769.18,2,9,1,1022,0,1
16607,6,69,4,26042,22527.93,1,7,0,943,1,1
16608,18,67,8,113879,30813.25,1,9,0,997,1,1
16609,27,29,1,101082,24697.89,0,4,1,944,1,1
16610,5,98,4,95795,18169.94,3,3,1,707,2,1
16611,14,52,1,85221,36865.32,0,0,0,1023,1,1
16612,12,40,7,16933,47677.31,0,3,1,395,0,0
16613,5,69,9,74123,7642.29,2,6,0,471,2,1
16614,22,14,4,7943,27289.50,0,5,0,813,1,1
16615,18,73,6,25940,15759.34,3,7,0,949,1,1
16616,23,8,10,42044,21591.60,0,0,0,0,2,1
16617,14,52,10,59486,7088.47,1,1,0,550,2,1
16618,13,117,3,29996,19870.79,2,9,0,195,0,1
16619,5,107,6,81366,29401.54,2,3,0,843,2,1
16620,25,30,6,45552,30693.98,1,9,0,0,2,1
16621,28,62,5,6669,35262.29,1,3,0,297,0,1
16622,22,64,3,46502,8571.86,2,1,0,899,1,1
16623,25,80,7,53428,38127.23,3,1,1,974,0,1
16624,18,67,5,81056,34014.06,0,6,0,645,1,1
16625,11,19,8,135355,21030.22,2,1,0,943,1,1
16626,22,14,8,38566,17275.22,3,8,0,1094,0,1
16627,20,95,4,28055,27807.22,0,1,0,257,2,1
16628,26,74,11,99321,22781.52,2,5,1,205,2,1
16629,26,77,7,32586,31067.27,1,8,1,53,1,1
16630,25,61,12,57968,17536.20,2,5,0,786,2,0
16631,18,73,12,99770,27796.75,2,2,1,30,2,1
16632,11,13,1,92518,11730.56,0,9,0,938,0,1
16633,22,94,12,100567,38293.06,0,2,0,53,2,1
16634,18,20,3,77282,30462.40,2,6,0,471,2,1
16635,1,89,8,24170,33566.60,1,0,0,435,1,1
16636,23,24,6,5151,7637.51,1,6,1,237,0,1
16637,11,48,6,132913,6915.94,2,3,1,628,0,1
16638,27,58,2,52297,16759.51,1,2,0,157,0,1
16639,26,77,4,103402,14234.85,2,7,0,713,0,1
16640,2,116,3,75867,36489.92,3,7,0,912,0,1
16641,23,104,3,85663,15129.96,0,6,1,675,1,1
16642,2,114,2,67563,17264.09,2,2,0,628,2,1
16643,5,98,2,94659,15989.25,2,0,1,628,1,0
16644,2,0,11,58291,17995.26,2,5,0,594,1,1
16645,9,37,12,76275,24318.14,1,2,0,815,1,1
16646,20,18,6,85436,39919.24,1,4,0,891,0,1
16647,10,50,0,23522,14798.77,2,4,0,230,2,1
16648,6,69,10,18975,6519.73,2,8,1,478,0,1
16649,25,30,1,71570,20485.63,3,1,0,1036,1,1
16650,20,18,8,60897,8552.38,1,7,1,157,0,1
16651,22,94,2,123730,38611.02,2,2,0,472,2,0
16652,2,116,10,136031,36402.70,0,5,1,471,2,1
16653,5,69,10,80154,39173.12,2,5,0,314,0,1
16654,11,13,8,101157,22891.63,0,1,1,1038,1,1
16655,26,74,7,75546,9259.97,2,0,1,1074,0,1
16656,23,104,0,11299,36200.44,2,8,0,314,0,1
16657,23,68,7,114783,22246.98,2,7,1,288,2,1
16658,13,118,11,144530,14724.06,3,2,1,1048,2,1
16659,13,46,5,51730,38769.37,2,9,0,60,0,1
16660,2,114,0,22389,33133.70,1,0,0,157,0,1
16661,1,10,5,102307,25846.02,2,9,1,924,1,1
16662,5,31,9,92797,31064.42,3,9,0,602,2,1
16663,20,9,6,49427,36954.71,0,9,1,786,1,1
16664,1,11,7,149567,24117.10,1,8,0,288,1,1
16665,22,14,8,92748,22128.10,0,0,0,0,2,1
16666,12,108,5,31466,23579.79,0,7,1,445,1,1
16667,10,50,9,70363,16946.42,1,6,1,195,1,1
16668,27,58,9,141777,25424.98,2,2,0,524,2,1
16669,13,46,11,107901,19030.12,2,4,0,908,1,1
16670,26,75,11,61264,10426.98,2,0,1,471,1,1
16671,10,45,9,147860,4356.74,0,7,1,471,1,1
16672,18,67,11,61752,15981.54,1,1,1,1012,1,1
16673,22,64,6,101063,45821.91,1,9,0,865,0,0
16674,9,5,5,118646,32012.62,0,1,0,184,0,1
16675,22,70,12,140394,9540.29,1,7,0,943,1,1
16676,28,16,4,89872,7135.41,2,8,1,314,1,1
16677,11,48,7,109021,15804.52,2,4,1,877,2,1
16678,16,43,3,65327,14393.92,3,0,1,970,2,0
16679,2,114,7,25752,15001.11,0,6,0,908,0,1
16680,18,20,4,38887,28999.66,1,1,0,786,0,1
16681,28,85,4,55604,9623.62,0,3,1,262,1,1
16682,20,9,7,35587,38767.69,0,8,0,131,2,1
16683,13,117,0,112381,37862.58,1,8,0,157,0,0
16684,25,61,10,48294,14809.14,0,2,0,53,0,1
16685,7,25,2,36947,14124.26,1,9,1,352,0,1
16686,12,99,2,11511,19139.06,2,6,1,0,2,1
16687,23,24,12,31719,12175.76,0,7,1,1055,2,1
16688,10,44,7,98159,36446.39,3,2,1,488,2,1
16689,10,42,10,102882,7540.29,1,5,1,236,1,0
16690,12,99,7,48925,46598.84,1,7,1,628,1,0
16691,26,76,3,92077,4365.49,2,3,1,326,0,1
16692,9,37,10,49808,14123.96,2,7,1,98,1,1
16693,27,23,7,85481,8184.80,1,0,0,597,2,1
16694,11,48,1,45813,26703.79,1,8,1,157,1,1
16695,9,84,7,132343,34385.77,1,1,1,471,0,1
16696,12,99,0,20316,12235.36,0,2,0,1033,2,0
16697,16,36,3,24371,8723.54,3,0,1,996,1,1
16698,10,45,0,50792,5742.94,3,0,1,157,0,1
16699,18,21,1,66180,29453.24,0,9,1,210,0,0
16700,16,35,1,22322,10514.06,2,0,0,943,0,1
16701,1,11,0,130861,28019.85,1,7,0,283,0,1
16702,14,100,10,95285,23009.62,1,2,1,944,2,1
16703,11,19,11,27037,29045.35,0,0,1,341,2,1
16704,28,16,6,111767,13349.77,1,2,1,718,0,1
16705,6,107,2,131133,20762.28,3,9,1,427,1,1
16706,10,44,3,22518,22208.53,3,5,0,943,1,1
16707,5,107,8,21672,38904.42,2,7,1,472,1,1
16708,5,98,11,147480,4793.86,1,9,1,235,2,1
16709,2,114,9,69872,10142.99,3,1,0,718,2,1
16710,25,65,6,93180,20821.38,2,4,1,698,0,1
16711,23,83,12,37233,29545.05,2,9,0,471,1,1
16712,2,115,9,80544,12453.88,2,4,1,868,1,1
16713,27,29,10,25852,8217.96,0,3,0,315,1,1
16714,16,35,9,138857,25245.66,3,5,0,18,0,1
16715,25,51,5,55035,15675.93,0,2,1,473,2,0
16716,10,78,12,6121,4937.44,3,5,1,393,2,1
16717,12,108,5,5159,34554.79,0,0,0,131,0,1
16718,9,84,10,26028,15236.98,2,9,0,786,2,1
16719,5,41,10,46884,18473.50,1,0,1,216,2,1
16720,10,42,8,52695,32159.30,3,7,0,970,0,1
16721,7,1,7,52169,12866.52,0,7,1,157,2,1
16722,6,98,3,118898,37133.36,1,4,1,1055,2,1
16723,12,63,3,91156,37296.08,2,1,1,865,1,1
16724,22,94,2,81000,21868.55,1,3,1,132,0,1
16725,27,23,6,38873,15175.24,3,7,1,159,2,1
16726,6,69,0,35536,8371.49,2,1,0,628,0,1
16727,26,75,12,14653,18540.75,2,9,0,1032,0,0
16728,16,93,4,20690,18202.38,3,8,0,0,2,1
16729,25,51,10,70201,30347.95,1,1,0,210,2,1
16730,20,54,1,140003,10082.29,0,2,1,156,0,1
16731,28,57,12,57446,9064.60,3,8,1,943,1,1
16732,2,3,12,33948,35801.92,3,7,1,976,0,0
16733,22,70,1,54331,31843.65,3,4,1,1023,2,0
16734,27,58,0,94419,14738.70,0,6,1,445,0,0
16735,13,117,3,18464,14826.17,3,8,0,912,2,1
16736,16,93,8,90028,30804.21,1,5,1,536,1,1
16737,25,80,7,86157,41581.53,2,7,0,1061,1,0
16738,22,14,4,137017,33304.58,2,9,1,943,1,1
16739,5,31,11,16285,32600.54,3,2,0,97,1,1
16740,16,43,12,45802,10897.39,0,0,0,830,1,1
16741,20,39,4,26894,36388.34,0,9,0,954,0,1
16742,27,29,9,6580,17640.82,3,1,1,1017,1,1
16743,22,94,6,51235,34593.37,3,6,1,551,2,1
16744,16,36,1,103605,9116.29,2,5,0,839,1,1
16745,13,60,0,104820,28380.00,2,0,0,550,1,0
16746,11,13,11,90638,29194.33,2,9,1,545,1,0
16747,13,119,10,50977,15998.02,1,7,1,498,0,1
16748,11,19,5,77490,28837.13,0,3,0,145,0,1
16749,16,93,11,55711,16332.81,2,3,0,338,1,0
16750,28,57,11,122916,23688.34,3,0,0,681,2,1
16751,23,68,9,131170,38730.12,1,7,1,943,2,1
16752,2,114,12,7629,13179.17,3,0,1,576,1,1
16753,2,115,8,18908,36114.06,2,0,1,576,1,1
16754,2,116,12,94296,6614.90,1,7,1,752,1,1
16755,10,78,2,35112,17538.44,0,8,1,628,2,1
16756,25,80,4,84092,6185.16,3,2,0,399,2,1
16757,18,72,8,85232,22018.39,0,7,1,1074,0,1
16758,7,1,11,93032,7811.33,3,6,0,876,0,1
16759,14,101,0,72825,25280.04,2,8,0,864,1,1
16760,27,29,5,21456,41463.63,3,3,1,321,1,0
16761,27,92,9,92772,20341.61,0,7,0,744,2,1
16762,18,73,12,18463,34794.57,2,0,0,451,1,0
16763,2,115,8,43668,26856.33,0,7,1,27,1,1
16764,10,45,7,129670,33955.44,1,9,0,28,1,1
16765,13,60,9,111064,20757.33,1,2,1,997,1,0
16766,6,22,0,135719,6082.36,0,2,0,314,2,1
16767,5,41,2,7625,21395.22,0,5,0,499,2,1
16768,22,94,11,19285,23575.41,2,8,0,79,0,0
16769,11,13,10,52257,26444.76,0,0,1,1085,2,1
16770,13,118,10,65373,19569.82,2,1,0,314,2,1
16771,1,12,2,137073,16803.62,0,9,0,158,0,1
16772,5,69,1,83574,39889.95,3,0,0,936,2,1
16773,18,73,0,149064,14324.63,1,5,0,1054,1,1
16774,26,76,0,99947,31431.43,0,7,1,1057,1,1
16775,25,61,9,65866,33574.95,2,2,0,1019,2,1
16776,2,114,4,11019,33821.22,0,0,1,826,2,1
16777,14,100,1,27210,11824.74,3,2,1,236,0,1
16778,11,13,8,146208,35584.86,0,7,0,600,1,1
16779,26,75,9,83484,11393.66,3,0,1,445,1,0
16780,2,115,8,114089,20692.93,0,6,0,200,0,1
16781,1,89,10,17432,30889.74,3,3,1,681,2,1
16782,2,116,6,45541,35182.71,3,6,1,628,1,1
16783,12,96,9,65845,16703.68,0,4,0,749,0,1
16784,23,8,3,114093,16338.39,2,2,0,0,2,1
16785,2,3,11,20652,11404.59,0,7,1,446,0,1
16786,11,19,0,115629,39775.10,3,6,1,403,0,1
16787,9,37,10,28618,37990.57,3,9,0,0,0,1
16788,1,90,6,5568,6334.44,2,6,0,628,1,1
16789,5,41,0,106753,43912.72,2,1,0,304,0,0
16790,10,44,5,81559,29372.13,2,8,1,481,2,1
16791,7,82,8,122704,14103.05,2,2,1,471,0,0
16792,5,31,9,29858,30308.37,3,6,1,184,1,0
16793,14,102,9,6482,7684.82,0,6,1,943,2,1
16794,10,42,10,123033,40601.35,3,1,0,943,2,0
16795,13,118,6,79715,12593.26,0,6,0,210,0,1
16796,18,73,7,145311,34752.73,2,0,0,891,2,1
16797,20,95,0,78451,28590.65,1,4,1,176,2,1
16798,20,54,2,47575,33351.21,2,2,1,787,0,1
16799,12,108,4,52716,5768.82,2,8,1,314,0,0
16800,10,44,8,134157,31704.92,3,8,1,498,1,1
16801,27,29,7,91350,43801.52,3,3,0,545,1,0
16802,26,76,0,85037,9577.61,1,4,1,611,0,1
16803,16,43,0,26192,17341.88,0,1,0,561,1,1
16804,10,78,4,141508,31839.81,3,6,0,280,0,1
16805,9,37,2,16232,27601.74,0,9,1,471,1,1
16806,25,65,4,35157,28235.13,1,8,0,628,2,1
16807,5,31,2,23294,25767.60,2,7,1,1006,2,1
16808,6,41,1,7831,4203.54,2,6,0,746,2,1
16809,9,5,2,22893,12061.48,0,9,1,808,2,1
16810,20,54,1,50631,23543.82,0,2,0,926,0,1
16811,5,107,4,81804,17648.63,3,8,1,628,1,1
16812,10,50,1,32020,7036.59,1,0,1,787,2,1
16813,23,24,10,38730,17321.44,0,7,0,184,1,1
16814,12,40,5,12165,8624.61,0,2,1,1012,0,1
16815,5,107,4,87615,6432.07,2,2,0,787,0,1
16816,12,96,2,103303,21843.00,3,6,0,471,2,0
16817,7,25,7,140101,32922.34,2,1,0,876,1,1
16818,16,93,4,148036,18546.38,3,9,1,157,2,1
16819,23,68,12,25223,7982.62,2,1,0,727,2,1
16820,28,105,7,127743,14870.59,2,4,0,307,0,1
16821,5,98,2,132430,49132.95,0,9,1,0,0,0
16822,13,60,0,140857,22428.04,3,0,0,157,2,1
16823,28,62,3,99859,27657.46,2,3,1,1,2,1
16824,27,29,9,25668,8472.44,3,1,0,702,0,1
16825,1,90,3,95843,39457.06,0,2,1,105,0,1
16826,25,80,2,59766,18575.27,2,8,0,210,1,0
16827,12,96,2,75046,27224.93,0,0,0,759,0,1
16828,7,1,11,92286,39137.71,2,3,1,809,0,1
16829,14,52,6,134155,6639.79,1,1,0,111,1,0
16830,16,111,3,48191,37051.38,0,0,0,157,0,1
16831,22,94,5,138887,29334.78,2,5,0,257,1,1
16832,9,4,11,7106,16175.84,3,8,0,786,1,1
16833,28,105,6,149413,5499.94,1,2,1,951,2,0
16834,18,20,9,69767,31088.10,1,6,1,254,2,1
16835,18,72,8,66930,9493.47,2,3,0,431,2,0
16836,6,22,5,5514,7288.56,2,5,0,746,0,1
16837,14,101,11,11888,39552.29,2,5,0,765,1,1
16838,9,84,2,47199,39930.38,3,6,1,642,0,1
16839,27,23,5,137328,25699.73,1,2,0,1022,1,0
16840,20,95,6,91888,11687.08,0,6,0,314,0,1
16841,10,45,1,36754,39190.54,1,3,0,226,2,0
16842,9,37,0,104861,48636.26,3,2,0,498,0,0
16843,13,117,12,79510,29052.80,1,2,0,800,1,1
16844,12,40,10,8878,13398.00,1,7,0,80,1,1
16845,25,80,11,138179,8042.97,0,0,0,678,1,1
16846,16,36,6,133494,43038.65,2,8,0,237,2,0
16847,9,84,11,55497,23943.84,2,0,1,720,0,1
16848,7,1,3,24029,38414.08,1,7,1,1013,2,1
16849,16,111,3,50627,29279.42,3,2,1,310,1,1
16850,5,41,7,139169,38113.75,0,7,1,304,2,1
16851,12,63,6,38141,13721.93,1,4,0,498,1,0
16852,23,24,6,105405,9337.69,2,0,1,1038,2,1
16853,9,37,12,58679,19133.02,2,9,1,912,1,1
16854,27,29,1,81597,29007.13,2,1,0,0,1,0
16855,26,74,5,93922,6146.40,0,7,1,471,0,1
16856,13,60,4,129438,9768.68,1,8,1,834,2,1
16857,14,79,1,31172,6931.76,1,9,0,445,2,1
16858,13,46,4,15031,16682.03,1,5,1,1041,2,1
16859,18,20,4,129806,35463.26,1,6,1,315,0,1
16860,11,19,9,60752,7159.41,3,0,0,943,1,1
16861,18,72,7,131241,31185.43,0,6,0,1002,0,1
16862,28,85,0,81961,27653.89,1,0,0,977,0,1
16863,7,25,12,71574,25138.57,3,7,1,462,1,0
16864,26,76,0,56661,32957.66,1,9,0,996,2,1
16865,6,41,7,85170,12853.37,0,8,0,837,1,1
16866,13,119,5,46453,15387.51,2,9,1,131,0,1
16867,26,75,4,124927,15774.12,1,3,0,943,0,1
16868,26,75,3,94874,19153.06,2,9,1,219,2,1
16869,26,77,8,84134,32143.40,1,3,0,692,1,1
16870,18,73,0,29712,35332.08,1,0,1,943,0,1
16871,27,29,9,25152,36459.88,1,4,1,1038,2,1
16872,5,107,6,48785,4680.20,2,0,0,793,2,1
16873,6,69,0,86022,38521.63,2,3,0,524,2,1
16874,2,115,9,145564,20066.38,2,0,1,471,2,1
16875,6,22,6,98925,10035.65,0,8,0,814,0,1
16876,25,51,9,15480,20881.38,3,5,1,314,2,1
16877,20,9,7,41203,28803.93,3,4,1,786,2,1
16878,25,80,1,120238,38705.12,1,6,1,765,2,1
16879,1,12,11,138569,7647.76,2,2,0,786,2,1
16880,18,21,10,93168,6552.14,0,3,1,236,1,1
16881,18,72,2,148305,24839.08,3,2,0,955,0,1
16882,13,118,10,13212,29105.10,3,4,0,839,1,1
16883,27,103,12,121380,16555.98,1,9,1,786,1,1
16884,2,114,3,88250,8777.65,0,8,1,1023,1,1
16885,18,73,1,10895,13412.68,1,3,0,314,0,1
16886,9,4,11,47286,16585.98,1,1,0,157,0,1
16887,20,39,5,71596,8370.20,3,6,0,692,0,1
16888,18,67,0,22988,42728.18,2,5,0,142,2,0
16889,26,75,5,92560,12307.31,2,9,0,379,1,0
16890,20,18,4,113649,26378.86,0,7,0,314,2,1
16891,2,0,1,119682,25270.71,0,0,1,497,1,1
16892,28,57,5,115910,4411.22,1,1,0,366,2,1
16893,2,115,8,143227,15633.78,0,2,0,1079,1,1
16894,11,13,6,41742,38015.64,3,4,1,788,0,1
16895,9,5,1,109669,8512.70,3,3,1,471,2,1
16896,12,63,10,29905,15976.22,1,5,1,628,2,1
16897,20,95,7,25084,15402.70,0,9,1,419,2,1
16898,13,117,3,94940,26303.42,3,0,1,801,0,1
16899,26,74,3,148403,9079.74,3,6,1,733,2,1
16900,27,23,5,17040,37078.21,1,9,0,707,1,1
16901,20,54,8,65274,31384.29,1,2,0,27,0,1
16902,7,38,0,76354,14577.16,3,8,1,865,0,1
16903,12,99,1,120971,18756.93,2,4,1,628,0,1
16904,22,70,11,64392,5798.46,2,1,0,1,1,1
16905,9,4,11,113486,35836.62,0,7,1,608,1,1
16906,9,5,7,32647,36307.52,1,6,1,498,1,1
16907,11,48,9,118616,26121.82,2,1,1,329,1,0
16908,7,82,12,74595,19017.58,2,3,1,636,1,0
16909,11,27,11,91010,4066.18,1,1,0,12,2,1
16910,14,102,8,113506,47495.96,0,4,0,0,2,0
16911,12,63,1,129192,30408.56,2,8,1,314,2,1
16912,14,102,0,126076,28493.96,1,0,0,669,2,1
16913,22,97,7,77023,5561.07,2,4,0,463,1,1
16914,1,10,3,119525,13279.97,0,5,1,628,2,1
16915,22,64,4,101110,4960.46,0,0,0,645,2,1
16916,22,14,0,98514,31108.46,2,0,0,158,1,1
16917,28,16,10,32992,22803.33,1,1,1,314,1,1
16918,10,45,9,90641,5070.17,3,0,1,550,0,0
16919,13,119,0,50576,6083.74,2,5,1,0,0,1
16920,18,21,10,71385,8856.10,2,0,0,121,2,1
16921,18,21,11,118727,32990.43,0,1,1,304,2,1
16922,27,103,8,55378,18881.16,3,6,0,759,1,1
16923,28,105,5,12771,22564.55,3,3,0,471,2,1
16924,27,103,6,132913,35749.23,0,1,0,191,0,1
16925,10,50,12,60282,25124.04,0,1,1,314,1,1
16926,20,95,5,58115,19881.96,2,9,0,262,0,1
16927,23,104,3,133196,16174.78,2,2,1,261,1,1
16928,9,84,0,77361,29536.14,1,5,0,433,1,1
16929,11,19,4,75524,13932.91,2,9,1,545,1,0
16930,27,23,5,144846,22399.53,0,2,0,943,0,1
16931,6,69,2,13054,6712.01,2,3,1,471,1,1
16932,28,85,10,42578,18669.01,2,1,0,236,2,1
16933,14,102,6,11294,30421.25,3,7,1,157,2,0
16934,23,68,6,36980,16968.34,2,5,1,505,2,1
16935,22,64,0,85665,34914.42,0,1,0,995,1,1
16936,18,73,6,149311,7033.27,2,9,0,628,0,1
16937,11,19,0,54459,36385.48,0,4,0,471,0,0
16938,16,93,7,45145,17096.90,2,6,1,754,0,1
16939,16,35,4,45713,34231.75,1,0,1,1052,1,0
16940,10,42,0,88922,20873.44,2,2,1,471,1,1
16941,27,103,3,112193,29506.55,1,4,0,198,1,1
16942,27,92,5,70135,6847.39,2,6,1,366,0,1
16943,14,102,11,48576,13390.38,3,4,1,471,2,1
16944,12,40,6,76478,13000.62,0,0,0,205,0,0
16945,16,36,11,12114,32561.23,3,8,0,159,0,1
16946,1,90,8,142584,37449.65,1,0,1,314,1,1
16947,25,65,9,45956,13269.57,3,5,1,808,1,1
16948,5,98,5,72444,9163.78,0,1,0,469,2,1
16949,9,4,1,108499,31077.38,3,1,1,1090,0,1
16950,11,48,3,111892,19051.86,0,7,1,722,0,1
16951,28,57,4,99601,14821.80,0,3,0,832,1,1
16952,6,98,5,26429,18160.12,2,1,0,813,2,0
16953,13,119,4,77438,32880.85,0,0,0,373,0,1
16954,28,85,12,70612,7323.79,3,4,0,471,2,1
16955,25,61,4,120294,17836.44,3,7,1,650,0,1
16956,26,76,12,21265,24478.95,2,4,0,1,1,1
16957,7,25,6,48187,29214.72,1,4,0,934,0,1
16958,11,87,6,29230,36688.13,3,3,0,388,0,1
16959,11,27,10,40362,26862.68,1,4,0,550,0,1
16960,25,80,7,109227,25427.30,3,4,0,628,0,1
16961,27,92,10,40083,25373.62,3,9,1,471,2,1
16962,16,111,6,100099,29892.19,0,4,1,28,1,1
16963,20,9,8,13823,26397.24,1,3,0,865,1,0
16964,5,98,0,144853,38487.66,3,7,1,629,0,1
16965,14,102,12,21686,30631.94,3,6,0,461,0,1
16966,10,78,1,119399,39158.67,2,1,1,278,1,1
16967,28,62,11,116128,6240.24,3,2,1,996,0,0
16968,27,29,3,25616,6406.92,2,5,0,566,1,0
16969,26,75,8,147895,27686.21,1,9,0,917,1,1
16970,2,116,3,22797,25546.49,1,1,0,166,2,1
16971,9,4,2,48752,29402.28,1,2,0,762,1,0
16972,9,84,9,39097,8628.69,2,3,1,1067,2,1
16973,10,78,7,84648,8710.64,2,5,1,0,2,0
16974,27,92,12,67634,31567.44,2,7,0,157,0,0
16975,16,36,3,16984,39411.05,1,9,1,786,1,1
16976,28,57,12,87401,25869.04,1,3,0,830,1,1
16977,7,113,2,45873,24638.78,0,2,1,493,1,1
16978,14,101,12,26732,37781.69,3,6,1,393,1,1
16979,2,115,4,91206,7811.82,3,6,1,169,1,1
16980,16,93,12,59702,35039.58,0,1,0,1,2,1
16981,1,89,9,21950,5468.69,0,6,0,629,2,1
16982,27,92,10,19068,39913.53,3,7,1,256,1,1
16983,7,38,12,104292,10057.13,0,2,1,998,0,1
16984,16,93,3,149526,9661.01,3,2,0,628,1,1
16985,22,94,3,58936,20985.94,3,7,1,471,2,1
16986,9,4,11,140919,15659.15,0,3,1,545,2,1
16987,6,22,6,118693,15021.88,2,8,0,681,1,1
16988,16,93,3,93818,32234.97,1,5,1,865,2,1
16989,20,9,10,98087,13154.55,0,7,1,1074,0,1
16990,28,85,7,22668,14795.70,2,6,1,1064,0,1
16991,28,62,6,17698,20143.00,2,4,0,0,0,1
16992,16,93,7,11533,33421.08,1,9,0,237,2,1
16993,26,77,2,54783,34408.55,2,8,0,177,2,1
16994,20,54,6,77989,22125.30,1,1,1,974,2,1
16995,1,11,8,122636,39492.22,0,0,0,0,0,1
16996,16,93,3,59130,38866.18,3,0,1,1090,0,1
16997,2,114,2,90262,12858.74,2,8,1,107,0,0
16998,7,113,2,40004,44569.53,1,1,0,126,2,0
16999,6,107,0,105045,33431.30,3,2,1,0,2,0
17000,25,61,12,129461,47334.39,3,7,0,524,2,0
17001,10,44,8,65451,4745.76,3,2,0,612,1,1
17002,1,89,5,33472,18739.60,0,4,0,127,0,1
17003,10,45,5,133552,29214.98,0,6,1,944,1,1
17004,1,90,4,11928,15517.54,3,1,0,341,1,1
17005,25,65,2,67706,17230.62,0,9,1,1012,1,1
17006,12,96,9,49955,24809.46,3,9,1,255,0,1
17007,13,118,8,50374,5386.89,0,9,0,2,0,1
17008,6,98,10,82650,33188.69,2,9,0,472,2,1
17009,2,0,0,120457,33345.90,0,8,0,550,1,1
17010,7,82,10,125403,9669.61,0,3,1,655,0,1
17011,14,100,5,94952,46209.16,3,9,0,597,0,0
17012,20,39,0,31895,17225.15,0,2,0,471,1,0
17013,27,58,9,67466,13898.78,2,5,0,472,2,1
17014,1,11,8,26881,26472.79,3,4,1,471,0,1
17015,26,74,4,112207,17003.70,0,6,1,998,2,1
17016,11,48,2,60205,30886.09,3,0,1,157,2,1
17017,22,64,6,78692,34199.17,1,4,1,728,1,1
17018,14,100,10,95884,12746.58,0,1,1,131,1,1
17019,5,41,7,40594,23839.11,3,6,0,638,0,0
17020,2,116,0,81026,4603.22,3,0,0,943,2,1
17021,2,3,3,42126,10461.35,2,6,0,471,2,0
17022,6,107,9,54467,8346.94,0,3,0,185,0,1
17023,9,37,0,75055,12096.89,2,6,1,448,1,1
17024,9,4,12,17032,32658.13,1,3,1,314,1,1
17025,14,52,3,118403,8820.63,3,5,1,1022,0,1
17026,2,115,10,70244,36930.30,0,0,0,472,0,1
17027,25,30,8,32794,21128.37,3,7,1,628,2,0
17028,2,116,10,20206,23947.02,2,6,0,602,0,1
17029,1,90,5,44385,8341.64,0,2,0,943,2,0
17030,28,62,11,130450,30000.62,0,5,0,157,2,1
17031,9,4,4,99781,21800.02,3,2,1,576,0,1
17032,18,21,9,53953,26256.54,1,1,0,367,1,1
17033,16,43,11,53663,25920.90,2,3,0,169,0,1
17034,6,98,4,129243,34828.73,2,4,1,283,1,1
17035,22,94,8,133093,22723.80,1,8,0,373,0,1
